"","rhoT","mort","bTBprev","brucprev","finalN","bTB_inS","bTB_inB","bruc_inS","bruc_inTB"
"1764",3.68,2.55,0.736139919586853,0.583506566861684,NA,0.422654408872655,0.95989859517246,0.0886812170321873,0.760870479784314
"1765",3.76,2.55,0.736737986541284,0.583616880574554,NA,0.422814002258641,0.960707943869093,0.0871052641784812,0.761037687192277
"1766",3.84,2.55,0.737312486549499,0.583723020171881,NA,0.422967039254437,0.961485200149481,0.0855844839929814,0.761198345505223
"1767",3.92,2.55,0.737864788027158,0.583825222595621,NA,0.423113912856135,0.962232236267508,0.0841160289078034,0.761352836784079
"1768",4,2.55,0.738396155449131,0.583923706986998,NA,0.423254985452673,0.962950781710993,0.0826972436946763,0.761501513724291
"1769",4.08,2.55,0.738907759027349,0.584018676338258,NA,0.423390591733891,0.963642436540842,0.081325649537497,0.761644702435892
"1770",4.16,2.55,0.739400683328289,0.584110318963135,NA,0.423521041274558,0.964308683263926,0.079998929656385,0.761782704912821
"1771",4.24,2.55,0.739875934963046,0.58419880980889,NA,0.423646620835591,0.964950897424076,0.0787149163104753,0.761915801231353
"1772",4.32,2.55,0.740334449464222,0.584284311629537,NA,0.4237675964178,0.965570357069603,0.0774715790282157,0.762044251511714
"1773",4.4,2.55,0.740777097448114,0.584366976037119,NA,0.42388421509856,0.9661682512338,0.0762670139325163,0.76216829767218
"1774",4.48,2.55,0.741204690147284,0.584446944445621,NA,0.423996706677631,0.966745687546273,0.0750994340441551,0.762288165000855
"1775",4.56,2.55,0.741617984387218,0.584524348920119,NA,0.424105285154793,0.967303699077181,0.0739671604607671,0.762404063566904
"1776",4.64,2.55,0.742017687071127,0.584599312942122,NA,0.424210150058951,0.967843250502981,0.0728686143208274,0.762516189490073
"1777",4.72,2.55,0.742404459228603,0.584671952100613,NA,0.424311487645783,0.968365243670804,0.071802309472556,0.762624726084864
"1778",4.8,2.55,0.74277891967681,0.584742374717107,NA,0.424409471978809,0.968870522628722,0.0707668457768407,0.762729844893592
"1779",4.88,2.55,0.743141648336735,0.584810682411965,NA,0.42450426590687,0.969359878180731,0.0697609029812803,0.762831706620727
"1780",4.96,2.55,0.743493189241809,0.584876970618341,NA,0.424596021949379,0.96983405201797,0.0687832351094659,0.762930461979388
"1781",5.04,2.55,0.743834053271652,0.584941329049329,NA,0.424684883099308,0.970293740471445,0.0678326653157541,0.763026252459478
"1782",5.12,2.55,0.744164720639794,0.585003842123226,NA,0.424770983552672,0.970739597926053,0.0669080811611929,0.76311921102583
"1783",5.2,2.55,0.744485643160787,0.585064589351236,NA,0.424854449372213,0.971172239931039,0.0660084302710076,0.763209462753682
"1784",5.28,2.55,0.744797246319199,0.585123645691455,NA,0.42493539909209,0.971592246037867,0.0651327163382386,0.763297125407983
"1785",5.36,2.55,0.745099931160378,0.585181081872497,NA,0.425013944269587,0.972000162392978,0.0642799954418237,0.763382309972238
"1786",5.44,2.55,0.745394076020645,0.585236964689784,NA,0.425090189989157,0.972396504109747,0.063449372650687,0.763465121131958
"1787",5.52,2.55,0.745680038112577,0.585291357277156,NA,0.425164235323532,0.972781757441272,0.0626399988882852,0.763545657717206
"1788",5.6,2.55,0.745958154979358,0.585344319356169,NA,0.425236173756083,0.973156381773208,0.0618510680346437,0.763624013108234
"1789",5.68,2.55,0.746228745830627,0.585395907465218,NA,0.425306093568184,0.973520811453807,0.0610818142451843,0.763700275607752
"1790",5.76,2.55,0.746492112770926,0.585446175170336,NA,0.425374078194891,0.973875457476437,0.0603315094676879,0.763774528783002
"1791",5.84,2.55,0.746748541930701,0.585495173259401,NA,0.425440206551916,0.974220709028289,0.0595994611405403,0.76384685178046
"1792",5.92,2.55,0.746998304508735,0.585542949921223,NA,0.425504553336565,0.974556934917495,0.0588850100570256,0.763917319615686
"1793",6,2.55,0.747241657734014,0.5855895509109,NA,0.425567189305003,0.974884484889663,0.0581875283818774,0.763986003440605
"1794",6.08,2.55,0.747478845754181,0.585635019702641,NA,0.425628181528009,0.975203690843681,0.0575064178075846,0.76405297079022
"1795",6.16,2.55,0.747710100457049,0.585679397631165,NA,0.425687593627111,0.975514867955674,0.0568411078391147,0.764118285810617
"1796",6.24,2.55,0.747935642230958,0.585722724022656,NA,0.425745485992854,0.975818315719094,0.0561910541967453,0.764182009469866
"1797",6.32,2.55,0.748155680669247,0.585765036316173,NA,0.425801915986739,0.976114318908162,0.0555557373276376,0.764244199753329
"1798",6.4,2.55,0.748370415223552,0.585806370176307,NA,0.425856938128249,0.976403148471162,0.0549346610176156,0.764304911844687
"1799",6.48,2.55,0.748580035810234,0.585846759597835,NA,0.425910604268211,0.976685062359478,0.0543273510953803,0.764364198293902
"1800",6.56,2.55,0.748784723373791,0.585886237003013,NA,0.425962963749672,0.97696030629769,0.0537333542220574,0.7644221091732
"1801",6.64,2.55,0.748984650410794,0.585924833332103,NA,0.426014063557286,0.977229114499576,0.0531522367596047,0.764478692222062
"1802",6.72,2.55,0.749179981457519,0.5859625781277,NA,0.426063948456183,0.97749171033438,0.0525835837121513,0.764533992982122
"1803",6.8,2.55,0.749370873544187,0.585999499613333,NA,0.426112661121166,0.977748306947348,0.0520269977348468,0.764588054922774
"1804",6.88,2.55,0.74955747661844,0.586035624766786,NA,0.426160242257003,0.97799910783814,0.0514820982052582,0.764640919558249
"1805",6.96,2.55,0.749739933940464,0.586070979388572,NA,0.426206730710529,0.978244307400414,0.0509485203527551,0.764692626556801
"1806",7.04,2.55,0.749918382451949,0.586105588165905,NA,0.426252163575196,0.9784840914256,0.0504259144417095,0.764743213842647
"1807",7.12,2.55,0.750092953120877,0.586139474732533,NA,0.426296576288659,0.978718637573598,0.0499139450046692,0.764792717691195
"1808",7.2,2.55,0.750263771263971,0.58617266172473,NA,0.426340002723926,0.9789481158129,0.0494122901219767,0.764841172818088
"1809",7.28,2.55,0.750430956848483,0.586205170833737,NA,0.426382475274575,0.979172688832443,0.0489206407445841,0.764888612462513
"1810",7.36,2.55,0.750594624774833,0.586237022854915,NA,0.426424024934462,0.979392512427274,0.0484387000570776,0.764935068465216
"1811",7.44,2.55,0.750754885141512,0.586268237733842,NA,0.426464681372351,0.979607735859953,0.0479661828781519,0.764980571341603
"1812",7.52,2.55,0.750911843493534,0.586298834609582,NA,0.426504473001823,0.979818502199467,0.0475028150959918,0.765025150350289
"1813",7.6,2.55,0.751065601055616,0.586328831855325,NA,0.426543427046818,0.98002494863925,0.0470483331362154,0.765068833557424
"1814",7.68,2.55,0.751216254951167,0.586358247116579,NA,0.426581569603118,0.980227206795811,0.0466024834602089,0.765111647897095
"1815",7.76,2.55,0.751363898408082,0.586387097347085,NA,0.426618925696068,0.980425402989337,0.0461650220918475,0.76515361922808
"1816",7.84,2.55,0.751508620952273,0.586415398842622,NA,0.426655519334788,0.980619658507516,0.0457357141707468,0.76519477238721
"1817",7.92,2.55,0.751650508589762,0.586443167272837,NA,0.42669137356314,0.980810089853746,0.0453143335303267,0.765235131239584
"1818",8,2.55,0.751789643978129,0.586470417711229,NA,0.426726510507656,0.980996808980801,0.0449006622990948,0.765274718725828
"1819",0,2.7,0.398130424903309,0.508323812466861,NA,0.306568990306409,0.486693218901088,0.43352591778937,0.621398760453069
"1820",0.08,2.7,0.441447870344157,0.519155773743866,NA,0.323346599136321,0.550833756519075,0.417485201994747,0.647796816523222
"1821",0.16,2.7,0.479813421597237,0.527885327237097,NA,0.337337431585055,0.607236939415454,0.398575944423512,0.668075247680037
"1822",0.24,2.7,0.512628950429842,0.534812005345729,NA,0.348742617683156,0.655179891170953,0.378385080626027,0.68353157028202
"1823",0.32,2.7,0.540165391713406,0.540293733072345,NA,0.35795599137594,0.695197364325694,0.358135187980721,0.695362540725067
"1824",0.4,2.7,0.563105262075129,0.544658094724259,NA,0.365403297672167,0.728386913114532,0.33860848749946,0.704525166142232
"1825",0.48,2.7,0.582225719754139,0.548170577462044,NA,0.371462144196568,0.755947529262979,0.320226471903009,0.711731171584243
"1826",0.56,2.7,0.598243312596639,0.551034170617048,NA,0.376438528568103,0.778963083043843,0.303165816598841,0.717492811650986
"1827",0.64,2.7,0.61176130001501,0.553400204654464,NA,0.380570086224607,0.798335045192693,0.287455699976102,0.72217509898326
"1828",0.72,2.7,0.623266199105906,0.555380676139841,NA,0.384038072207267,0.814784292189907,0.27304485233648,0.726038812555051
"1829",0.8,2.7,0.633142812278494,0.557058681419106,NA,0.386980096888822,0.828877375578694,0.259843194331725,0.729272020377764
"1830",0.88,2.7,0.641693414150908,0.558496357991265,NA,0.389500919781193,0.841057122003839,0.24774598624568,0.732012093537386
"1831",0.96,2.7,0.649155497500242,0.559740661608146,NA,0.391680831269282,0.851670043936503,0.236647024968979,0.734360805231691
"1832",1.04,2.7,0.655716437400971,0.560827493340903,NA,0.393581914297078,0.860988605688638,0.226445349957829,0.736394657784314
"1833",1.12,2.7,0.661525013615009,0.561784634733859,NA,0.395252646498852,0.869228527384775,0.217048251515968,0.738171982475171
"1834",1.2,2.7,0.666700253306234,0.56263384127895,NA,0.396731266637161,0.87656196088654,0.208372249890001,0.739737866795244
"1835",1.28,2.7,0.671338149633537,0.563392345908171,NA,0.398048241223727,0.883127441171457,0.200343012178886,0.74112761369075
"1836",1.36,2.7,0.675516753671047,0.56407394862054,NA,0.399228081401004,0.889037392654812,0.192894754297969,0.742369200794559
"1837",1.44,2.7,0.679300040637112,0.564689814250032,NA,0.400290691067696,0.894383806488894,0.185969430161653,0.7434850512901
"1838",1.52,2.7,0.682740858497501,0.565249062799152,NA,0.401252375650755,0.899242556214339,0.179515869582703,0.744493325400019
"1839",1.6,2.7,0.685883190145414,0.565759210980043,NA,0.402126603735757,0.903676699434802,0.173488946841105,0.745408873987552
"1840",1.68,2.7,0.688763900805818,0.56622650596721,NA,0.402924587373546,0.907739021915091,0.167848817644839,0.746243951095198
"1841",1.76,2.7,0.691414097619775,0.56665618027037,NA,0.403655728258135,0.911474012750048,0.162560238179357,0.747008752437502
"1842",1.84,2.7,0.69386019535286,0.567052648295017,NA,0.404327963833028,0.914919409601568,0.157591967367792,0.747711826771162
"1843",1.92,2.7,0.696124757957348,0.567419659364082,NA,0.404948038084541,0.918107416804577,0.152916247302139,0.748360393374789
"1844",2,2.7,0.698227167987668,0.567760417915182,NA,0.405521715164572,0.921065672768927,0.148508354173963,0.748960589439354
"1845",2.08,2.7,0.700184162867741,0.568077678719148,NA,0.406053949246678,0.92381802384338,0.144346211291696,0.74951766460189
"1846",2.16,2.7,0.702010267442624,0.568373822919237,NA,0.406549020600733,0.926385147684078,0.1404100559954,0.750036135230509
"1847",2.24,2.7,0.703718145174492,0.568650919217291,NA,0.407010645386021,0.928785058758761,0.136682152954274,0.750519907778554
"1848",2.32,2.7,0.705318885085091,0.56891077346293,NA,0.407442064841432,0.931033520897887,0.133146547176353,0.750972378160597
"1849",2.4,2.7,0.706822237614119,0.569154969117382,NA,0.407846118206298,0.933144386042664,0.129788850926313,0.751396512386076
"1850",2.48,2.7,0.708236809602773,0.569384900483529,NA,0.408225302704126,0.935129874012345,0.126596059563056,0.751794912428129
"1851",2.56,2.7,0.709570226369107,0.569601800161209,NA,0.408581823170404,0.937000804840612,0.123556392042298,0.752169870374582
"1852",2.64,2.7,0.710829267131793,0.569806761861703,NA,0.408917633337968,0.938766792739663,0.120659152471428,0.752523413213804
"1853",2.72,2.7,0.712019978726503,0.57000075946893,NA,0.409234470361282,0.940436408841725,0.117894609656513,0.752857340085848
"1854",2.8,2.7,0.713147771545621,0.57018466304684,NA,0.409533883829607,0.942017318395565,0.115253892052072,0.753173253433215
"1855",2.88,2.7,0.714217500844357,0.570359252347879,NA,0.409817260263294,0.943516396953026,0.112728895922494,0.753472585182933
"1856",2.96,2.7,0.715233535940587,0.570525228265404,NA,0.410085843888722,0.944939829188585,0.110312204859772,0.753756618858644
"1857",3.04,2.7,0.716199819351574,0.570683222585707,NA,0.410340754331966,0.946293193294149,0.107997019084536,0.754026508340863
"1858",3.12,2.7,0.717119917527785,0.570833806326783,NA,0.410583001749108,0.947581533337819,0.105777093194695,0.754283293852648
"1859",3.2,2.7,0.717997064539581,0.570977496897032,NA,0.410813499814349,0.948809421535636,0.103646681225401,0.754527915637284
"1860",3.28,2.7,0.718834199829174,0.571114764264138,NA,0.411033076910161,0.949981012034205,0.101600488051747,0.754761225707201
"1861",3.36,2.7,0.719634000944726,0.571246036290184,NA,0.41124248580214,0.951100087520235,0.0996336263067893,0.75498399797387
"1862",3.44,2.7,0.720398912015651,0.571371703361576,NA,0.41144241203176,0.95217009974572,0.0977415781065634,0.755196937012939
"1863",3.52,2.7,0.721131168600076,0.571492122420201,NA,0.411633481220226,0.953194204873186,0.0959201609742721,0.755400685674309
"1864",3.6,2.7,0.721832819431178,0.571607620484284,NA,0.411816265444175,0.954175294395446,0.094165497440957,0.755595831710827
"1865",3.68,2.7,0.722505745503673,0.571718497732789,NA,0.411991288817482,0.955116022261597,0.0924739878721036,0.75578291357012
"1866",3.76,2.7,0.723151676871612,0.571825030215257,NA,0.41215903239178,0.956018828740258,0.0908422861309558,0.755962425470264
"1867",3.84,2.7,0.723772207470735,0.571927472239119,NA,0.412319938470451,0.956885961467976,0.0892672777415338,0.756134821860518
"1868",3.92,2.7,0.724368808230676,0.572026058478453,NA,0.412474414416107,0.957719494061928,0.0877460602589231,0.756300521352325
"1869",4,2.7,0.724942838702463,0.572121005841406,NA,0.412622836019415,0.958521342618951,0.0862759255925222,0.756459910192566
"1870",4.08,2.7,0.725495557393467,0.572212515127947,NA,0.412765550486908,0.959293280375221,0.0848543440606177,0.75661334534009
"1871",4.16,2.7,0.726028130974113,0.572300772504923,NA,0.412902879096996,0.960036950761076,0.0834789499827351,0.756761157197399
"1872",4.24,2.7,0.726541642497261,0.572385950821542,NA,0.413035119566239,0.960753879051946,0.0821475286403861,0.756903652041811
"1873",4.32,2.7,0.727037098751427,0.572468210785066,NA,0.413162548162001,0.961445482788166,0.0808580044576872,0.757041114193961
"1874",4.4,2.7,0.727515436852359,0.572547702013783,NA,0.41328542159255,0.962113081112602,0.0796084302713645,0.757173807956203
"1875",4.48,2.7,0.727977530163308,0.572624563981968,NA,0.413403978701398,0.962757903154797,0.0783969775752773,0.757301979348917
"1876",4.56,2.7,0.728424193622346,0.572698926869549,NA,0.413518441989084,0.963381095573192,0.0772219276381645,0.757425857668895
"1877",4.64,2.7,0.728856188544768,0.572770912327544,NA,0.413629018982484,0.963983729352306,0.0760816634051097,0.757545656890741
"1878",4.72,2.7,0.729274226959913,0.572840634168842,NA,0.413735903469153,0.96456680593924,0.074974662103515,0.757661576929443
"1879",4.8,2.7,0.729678975534136,0.572908198992732,NA,0.413839276611909,0.965131262793161,0.0738994884833454,0.757773804779912
"1880",4.88,2.7,0.730071059125251,0.572973706750452,NA,0.413939307956977,0.965677978412162,0.0728547886292691,0.757882515547264
"1881",4.96,2.7,0.730451064008178,0.57303725125821,NA,0.414036156347319,0.966207776893995,0.0718392842892048,0.757987873379896
"1882",5.04,2.7,0.730819540806697,0.573098920663254,NA,0.414129970751394,0.966721432080259,0.0708517676698303,0.758090032315889
"1883",5.12,2.7,0.731177007162054,0.573158797867963,NA,0.414220891016286,0.967219671327748,0.06989109665493,0.758189137051997
"1884",5.2,2.7,0.73152395016555,0.573216960916306,NA,0.414309048553147,0.967703178945459,0.068956190407142,0.758285323643375
"1885",5.28,2.7,0.731860828579094,0.573273483346509,NA,0.414394566961908,0.968172599331316,0.0680460253178032,0.758378720141221
"1886",5.36,2.7,0.732188074864945,0.573328434513347,NA,0.414477562601432,0.968628539838749,0.0671596312732436,0.758469447174669
"1887",5.44,2.7,0.732506097043504,0.573381879883072,NA,0.414558145110585,0.969071573399873,0.0662960882091231,0.758557618482546
"1888",5.52,2.7,0.732815280395894,0.573433881303643,NA,0.414636417885066,0.969502240929008,0.0654545229272662,0.758643341399975
"1889",5.6,2.7,0.733115989026232,0.573484497252664,NA,0.414712478514302,0.969921053527707,0.0646341061520094,0.758726717304222
"1890",5.68,2.7,0.733408567296909,0.573533783065135,NA,0.414786419182262,0.970328494510128,0.0638340498053334,0.75880784202374
"1891",5.76,2.7,0.733693341148734,0.57358179114292,NA,0.4148583270356,0.970725021265594,0.0630536044820788,0.7588868062139
"1892",5.84,2.7,0.733970619316581,0.573628571147619,NA,0.414928284522184,0.971111066973399,0.0622920571083428,0.758963695702535
"1893",5.92,2.7,0.73424069445006,0.573674170178369,NA,0.414996369702757,0.971487042183343,0.06154872876776,0.75903859180809
"1894",6,2.7,0.734503844147737,0.573718632935927,NA,0.415062656538177,0.971853336274101,0.0608229726818179,0.759111571632903
"1895",6.08,2.7,0.734760331912604,0.573762001874262,NA,0.415127215154424,0.972210318800292,0.0601141723316379,0.759182708333823
"1896",6.16,2.7,0.735010408035683,0.573804317340748,NA,0.41519011208737,0.972558340738028,0.0594217397098127,0.759252071372223
"1897",6.24,2.7,0.735254310414003,0.573845617705954,NA,0.415251410509074,0.972897735637764,0.0587451136919286,0.759319726745181
"1898",6.32,2.7,0.73549226530856,0.573885939483921,NA,0.415311170437217,0.973228820692374,0.0580837585183345,0.759385737199502
"1899",6.4,2.7,0.735724488047333,0.57392531744373,NA,0.415369448929105,0.973551897727659,0.0574371623775581,0.759450162430022
"1900",6.48,2.7,0.735951183677946,0.573963784713084,NA,0.415426300261571,0.973867254121754,0.0568048360835258,0.75951305926354
"1901",6.56,2.7,0.736172547574131,0.574001372874584,NA,0.415481776097934,0.974175163659337,0.0561863118394292,0.759574481829579
"1902",6.64,2.7,0.736388765999768,0.574038112055273,NA,0.415535925643096,0.974475887325949,0.055581142081696,0.759634481719064
"1903",6.72,2.7,0.736600016633912,0.57407403101,NA,0.415588795787751,0.974769674047282,0.0549888983980777,0.759693108131902
"1904",6.8,2.7,0.736806469059933,0.574109157199105,NA,0.415640431242575,0.975056761377814,0.0544091705143775,0.759750408014362
"1905",6.88,2.7,0.737008285221581,0.574143516860856,NA,0.415690874663204,0.975337376142813,0.0538415653447948,0.759806426187075
"1906",6.96,2.7,0.737205619848569,0.574177135079069,NA,0.415740166766736,0.975611735037326,0.0532857061012798,0.759861205464384
"1907",7.04,2.7,0.737398620854021,0.574210035846262,NA,0.4157883464404,0.975880045185506,0.052741231457667,0.759914786765722
"1908",7.12,2.7,0.737587429705924,0.574242242122694,NA,0.415835450843016,0.976142504663278,0.0522077947647026,0.759967209219646
"1909",7.2,2.7,0.737772181774555,0.5742737758916,NA,0.415881515499792,0.976399302987136,0.0516850633123856,0.76001851026106
"1910",7.28,2.7,0.737953006657668,0.5743046582109,NA,0.415926574390953,0.976650621571602,0.0511727176363371,0.760068725722176
"1911",7.36,2.7,0.738130028485098,0.57433490926165,NA,0.415970660034683,0.976896634157647,0.0506704508651591,0.760117889917644
"1912",7.44,2.7,0.738303366204264,0.574364548393463,NA,0.416013803564779,0.97713750721423,0.0501779681059896,0.76016603572432
"1913",7.52,2.7,0.738473133847972,0.574393594167132,NA,0.416056034803422,0.977373400314877,0.0496949858656722,0.760213194656024
"1914",7.6,2.7,0.738639440785786,0.57442206439464,NA,0.416097382329413,0.977604466491103,0.0492212315051559,0.760259396933691
"1915",7.68,2.7,0.738802391960107,0.574449976176756,NA,0.416137873542195,0.977830852564322,0.0487564427249238,0.760304671551202
"1916",7.76,2.7,0.738962088108071,0.574477345938374,NA,0.416177534721975,0.978052699457752,0.0483003670794088,0.760349046337246
"1917",7.84,2.7,0.739118625970215,0.574504189461763,NA,0.416216391086198,0.978270142489708,0.0478527615185158,0.760392548013452
"1918",7.92,2.7,0.739272098486848,0.574530521917862,NA,0.416254466842654,0.97848331164957,0.0474133919544964,0.760435202249076
"1919",8,2.7,0.739422594982953,0.574556357895758,NA,0.416291785239431,0.978692331857606,0.0469820328525597,0.760477033712469
"1920",0,2.85,0.380243287678442,0.498357044019416,NA,0.297471391651909,0.463560939336336,0.431359885667828,0.607555391341673
"1921",0.08,2.85,0.421516824724818,0.508660788248454,NA,0.313408263307586,0.525943933276365,0.416837935621723,0.634677051976513
"1922",0.16,2.85,0.458624221897907,0.517044554621822,NA,0.326834486787752,0.581724967563724,0.399476364852545,0.655826082455224
"1923",0.24,2.85,0.49085410780819,0.523756439381993,NA,0.33789503049051,0.629937410911006,0.380681975406598,0.672162604170743
"1924",0.32,2.85,0.51828315171017,0.529107026925988,NA,0.346916188516033,0.670795771423384,0.361590571830772,0.684804734865909
"1925",0.4,2.85,0.541413313264383,0.533390026294125,NA,0.35426816177386,0.705128024660247,0.342970642692354,0.694678624259452
"1926",0.48,2.85,0.560888931183559,0.536849659423009,NA,0.360290055148676,0.733949370217408,0.325268935654564,0.702492860045402
"1927",0.56,2.85,0.577340256288956,0.539676461526029,NA,0.365263403113419,0.75823376275418,0.30870114642971,0.708769065789758
"1928",0.64,2.85,0.591318660101038,0.542014725609179,NA,0.369410981424899,0.778823619479582,0.293335769205034,0.713885589773276
"1929",0.72,2.85,0.603281298705656,0.543972541944235,NA,0.372905225572027,0.796412030364474,0.279155646029742,0.718116536219211
"1930",0.8,2.85,0.613597433433066,0.545630858219341,NA,0.375878578500815,0.811555650923081,0.266098263339597,0.721661764177213
"1931",0.88,2.85,0.622561940733264,0.547050636768879,NA,0.378432802271803,0.824697045566345,0.254080346419502,0.724668525973671
"1932",0.96,2.85,0.630409562882708,0.548278194071855,NA,0.380646470758945,0.836187279830462,0.243012084081735,0.727246664208047
"1933",1.04,2.85,0.637327486782117,0.549349085767966,NA,0.382580705338378,0.846305480792612,0.232804915004413,0.729479195226961
"1934",1.12,2.85,0.643465646812229,0.550290908268981,NA,0.384283466873717,0.855274675421586,0.223375474480113,0.731429689042193
"1935",1.2,2.85,0.648944866032996,0.551125318594237,NA,0.385792738974158,0.863274208579045,0.214647324781769,0.733147449252065
"1936",1.28,2.85,0.653863178811752,0.551869497305796,NA,0.387138886010172,0.870449331874125,0.206551449362776,0.734671183173995
"1937",1.36,2.85,0.658300705366403,0.552537215888377,NA,0.388346405337456,0.876918563495003,0.199026089084956,0.736031630658332
"1938",1.44,2.85,0.662323404153509,0.553139622424915,NA,0.389435236808523,0.88277933345571,0.19201625469531,0.73725346881904
"1939",1.52,2.85,0.665985966038053,0.5536858254703,NA,0.390421748463258,0.888112324776515,0.185473104471789,0.738356708294564
"1940",1.6,2.85,0.669334055584326,0.554183332247117,NA,0.391319484399455,0.892984826909073,0.179353290612774,0.73935772861663
"1941",1.68,2.85,0.672406056007602,0.554638380761042,NA,0.392139736944115,0.897453340879931,0.173618328451547,0.740270054600169
"1942",1.76,2.85,0.675234435963883,0.555056193958264,NA,0.392891988103185,0.901565615988018,0.16823401430036,0.741104944832396
"1943",1.84,2.85,0.677846827068523,0.555441176054066,NA,0.393584253007374,0.905362252759915,0.163169901906635,0.741871842349261
"1944",1.92,2.85,0.680266879011561,0.555797065563226,NA,0.394223349298197,0.908877973146377,0.158398838934326,0.742578723167887
"1945",2,2.85,0.682514942693739,0.556127055614166,NA,0.394815110098729,0.912142633891445,0.153896560494921,0.743232368340721
"1946",2.08,2.85,0.684608619557439,0.55643388932197,NA,0.395364553667325,0.915182040417756,0.149641334739321,0.743838578188604
"1947",2.16,2.85,0.686563206154809,0.556719935983715,NA,0.395876019531537,0.918018604760917,0.145613654827965,0.744402342410288
"1948",2.24,2.85,0.688392056169624,0.556987252405556,NA,0.39635327848651,0.920671880791745,0.141795971608345,0.744927976221288
"1949",2.32,2.85,0.690106876987381,0.557237632611149,NA,0.39679962206572,0.923159002259155,0.138172461693651,0.745419230117262
"1950",2.4,2.85,0.691717974046309,0.557472648401894,NA,0.397217935774616,0.925495043388658,0.134728826154244,0.745879378994077
"1951",2.48,2.85,0.693234453274916,0.557693682662088,NA,0.397610759393819,0.927693317385098,0.131452115594721,0.746311294987429
"1952",2.56,2.85,0.694664389690741,0.557901956870637,NA,0.397980336918167,0.929765624850698,0.128330577935847,0.74671750737962
"1953",2.64,2.85,0.69601496852475,0.558098553956146,NA,0.398328658136976,0.931722461574721,0.125353525724295,0.747100252161921
"1954",2.72,2.85,0.697292603917171,0.558284437385747,NA,0.398657493432822,0.933573193183927,0.12251122024285,0.747461513268848
"1955",2.8,2.85,0.698503039207942,0.558460467189651,NA,0.398968423047349,0.935326202619366,0.119794770087344,0.747803057065918
"1956",2.88,2.85,0.699651432047232,0.558627413478479,NA,0.399262861808291,0.936989015217898,0.117196042216831,0.748126461339947
"1957",2.96,2.85,0.700742426925874,0.558785967898078,NA,0.399542080114109,0.938568405246711,0.114707583775119,0.748433139784495
"1958",3.04,2.85,0.701780217232004,0.55893675337896,NA,0.399807221817618,0.940070487006135,0.11232255323059,0.748724362774222
"1959",3.12,2.85,0.702768598548921,0.559080332468762,NA,0.400059319528044,0.941500793035413,0.110034659592665,0.749001275066504
"1960",3.2,2.85,0.703711014597213,0.559217214481843,NA,0.400299307754245,0.942864341493598,0.107838108642818,0.749264910946578
"1961",3.28,2.85,0.704610596974324,0.559347861657086,NA,0.400528034234875,0.944165694417564,0.105727555270252,0.749516207235934
"1962",3.36,2.85,0.705470199643515,0.559472694480564,NA,0.400746269739645,0.945409008261293,0.103698061131517,0.74975601450695
"1963",3.44,2.85,0.70629242896148,0.559592096302123,NA,0.400954716576227,0.94659807787989,0.10174505696292,0.749985106785361
"1964",3.52,2.85,0.707079669901597,0.559706417352694,NA,0.401154015997255,0.947736374926269,0.0998643089677511,0.750204189972869
"1965",3.6,2.85,0.707834109021903,0.559815978251087,NA,0.401344754669311,0.948827081469077,0.098051888779514,0.750413909182354
"1966",3.68,2.85,0.708557754638417,0.559921073074333,NA,0.401527470339182,0.949873119509766,0.0963041465698931,0.750614855145833
"1967",3.76,2.85,0.709252454591642,0.560021972053626,NA,0.401702656810904,0.950877176969353,0.094617686927765,0.750807569828941
"1968",3.84,2.85,0.709919911933918,0.560118923948046,NA,0.401870768329162,0.951841730626679,0.0929893471848362,0.750992551364143
"1969",3.92,2.85,0.710561698815438,0.560212158140097,NA,0.402032223449835,0.95276906641647,0.0914161779056627,0.75117025839713
"1970",4,2.85,0.711179268805192,0.56030188649037,NA,0.40218740846614,0.953661297434319,0.0898954252960293,0.751341113926186
"1971",4.08,2.85,0.711773967848441,0.560388304983008,NA,0.402336680448649,0.954520379944618,0.0884245153147911,0.751505508702164
"1972",4.16,2.85,0.71234704403322,0.560471595189001,NA,0.40248036994887,0.955348127644704,0.0870010393011168,0.751663804246631
"1973",4.24,2.85,0.712899656313936,0.560551925570426,NA,0.402618783408945,0.956146224402471,0.0856227409522305,0.751816335537235
"1974",4.32,2.85,0.7134328823195,0.560629452645422,NA,0.402752205313981,0.956916235654381,0.0842875045067756,0.751963413402328
"1975",4.4,2.85,0.713947725355958,0.560704322030978,NA,0.402880900118439,0.957659618625149,0.0829933440063048,0.752105326660913
"1976",4.48,2.85,0.714445120698783,0.560776669378207,NA,0.403005113973727,0.958377731508588,0.0817383935224535,0.752242344038928
"1977",4.56,2.85,0.714925941257368,0.560846621212847,NA,0.403125076280458,0.959071841730575,0.0805208982504964,0.752374715888703
"1978",4.64,2.85,0.715391002683503,0.560914295691994,NA,0.40324100108576,0.959743133399302,0.0793392063814003,0.752502675734743
"1979",4.72,2.85,0.715841067986397,0.560979803286662,NA,0.403353088343324,0.960392714034431,0.0781917616744828,0.752626441665982
"1980",4.8,2.85,0.716276851708898,0.56104324739852,NA,0.403461525051668,0.961021620655191,0.0770770966615155,0.752746217591998
"1981",4.88,2.85,0.716699023712775,0.561104724918097,NA,0.403566486284068,0.961630825297455,0.0759938264207697,0.752862194378449
"1982",4.96,2.85,0.717108212615042,0.561164326730836,NA,0.403668136122002,0.96222124002125,0.0749406428662153,0.752974550875069
