"","rhoB","mort","EE_bTB_single","EE_bTB_co","EE_brucellosis_single","EE_brucellosis_co"
"3072",3.28,4.5,0.658551113771642,0.408856445520693,0.210718552610404,0.498894632264316
"3073",3.36,4.5,0.658551113771642,0.407162649626241,0.210718552610404,0.501106039535011
"3074",3.44,4.5,0.658551113771642,0.405550613399048,0.210718552610404,0.503199823029729
"3075",3.52,4.5,0.658551113771642,0.404014620822487,0.210718552610404,0.505185000123903
"3076",3.6,4.5,0.658551113771642,0.402549464324914,0.210718552610404,0.507069706313621
"3077",3.68,4.5,0.658551113771642,0.401150390526267,0.210718552610404,0.50886129872215
"3078",3.76,4.5,0.658551113771642,0.399813052704248,0.210718552610404,0.510566445761112
"3079",3.84,4.5,0.658551113771642,0.398533469037883,0.210718552610404,0.512191204626389
"3080",3.92,4.5,0.658551113771642,0.397307985829359,0.210718552610404,0.513741088665417
"3081",4,4.5,0.658551113771642,0.396133245027342,0.210718552610404,0.515221126381406
"3082",4.08,4.5,0.658551113771642,0.395006155485743,0.210718552610404,0.516635912647066
"3083",4.16,4.5,0.658551113771642,0.393923867464771,0.210718552610404,0.517989653835453
"3084",4.24,4.5,0.658551113771642,0.392883749961119,0.210718552610404,0.51928620744475
"3085",4.32,4.5,0.658551113771642,0.391883370510161,0.210718552610404,0.520529117014712
"3086",4.4,4.5,0.658551113771642,0.390920477153968,0.210718552610404,0.521721642986039
"3087",4.48,4.5,0.658551113771642,0.389992982311324,0.210718552610404,0.522866790022972
"3088",4.56,4.5,0.658551113771642,0.389098948321685,0.210718552610404,0.523967331276849
"3089",4.64,4.5,0.658551113771642,0.388236574466,0.210718552610404,0.525025829960149
"3090",4.72,4.5,0.658551113771642,0.387404185293684,0.210718552610404,0.526044658597406
"3091",4.8,4.5,0.658551113771642,0.386600220135313,0.210718552610404,0.527026016366885
"3092",4.88,4.5,0.658551113771642,0.385823223495501,0.210718552610404,0.527971943850904
"3093",4.96,4.5,0.658551113771642,0.385071836655381,0.210718552610404,0.52888433773021
"3094",5.04,4.5,0.658551113771642,0.38434478974978,0.210718552610404,0.529764962533499
"3095",5.12,4.5,0.658551113771642,0.383640894839185,0.210718552610404,0.530615462079256
"3096",5.2,4.5,0.658551113771642,0.382959039406662,0.210718552610404,0.53143736930256
"3097",5.28,4.5,0.658551113771642,0.382298180660229,0.210718552610404,0.532232115559246
"3098",5.36,4.5,0.658551113771642,0.381657340188167,0.210718552610404,0.533001038731611
"3099",5.44,4.5,0.658551113771642,0.381035599078335,0.210718552610404,0.533745390507438
"3100",5.52,4.5,0.658551113771642,0.380432093637459,0.210718552610404,0.534466343416623
"3101",5.6,4.5,0.658551113771642,0.379846011330364,0.210718552610404,0.535164996895217
"3102",5.68,4.5,0.658551113771642,0.379276586936627,0.210718552610404,0.535842382355806
"3103",5.76,4.5,0.658551113771642,0.378723099452127,0.210718552610404,0.536499469069285
"3104",5.84,4.5,0.658551113771642,0.378184868824972,0.210718552610404,0.537137168301918
"3105",5.92,4.5,0.658551113771642,0.377661253109767,0.210718552610404,0.537756337487806
"3106",6,4.5,0.658551113771642,0.377151645975362,0.210718552610404,0.538357784519845
"3107",6.08,4.5,0.658551113771642,0.376655474181937,0.210718552610404,0.538942270856965
"3108",6.16,4.5,0.658551113771642,0.376172195435217,0.210718552610404,0.539510515010109
"3109",6.24,4.5,0.658551113771642,0.375701296276137,0.210718552610404,0.540063195224433
"3110",6.32,4.5,0.658551113771642,0.375242290303382,0.210718552610404,0.540600952649975
"3111",6.4,4.5,0.658551113771642,0.37479471641648,0.210718552610404,0.541124393811971
"3112",6.48,4.5,0.658551113771642,0.374358136968232,0.210718552610404,0.54163409180015
"3113",6.56,4.5,0.658551113771642,0.373932136824192,0.210718552610404,0.542130590963695
"3114",6.64,4.5,0.658551113771642,0.373516321335389,0.210718552610404,0.54261440582579
"3115",6.72,4.5,0.658551113771642,0.373110315524137,0.210718552610404,0.543086025106794
"3116",6.8,4.5,0.658551113771642,0.37271376276462,0.210718552610404,0.543545912797042
"3117",6.88,4.5,0.658551113771642,0.372326323470328,0.210718552610404,0.543994508580827
"3118",6.96,4.5,0.658551113771642,0.37194767446912,0.210718552610404,0.54443223137369
"3119",7.04,4.5,0.658551113771642,0.371577507808244,0.210718552610404,0.544859479409826
"3120",7.12,4.5,0.658551113771642,0.371215529747998,0.210718552610404,0.545276630772126
"3121",7.2,4.5,0.658551113771642,0.370861460382069,0.210718552610404,0.545684047076373
"3122",7.28,4.5,0.658551113771642,0.370515032195078,0.210718552610404,0.546082070685998
"3123",7.36,4.5,0.658551113771642,0.370175989933211,0.210718552610404,0.546471029084602
"3124",7.44,4.5,0.658551113771642,0.369844089726789,0.210718552610404,0.546851234638776
"3125",7.52,4.5,0.658551113771642,0.369519098503917,0.210718552610404,0.547222985718232
"3126",7.6,4.5,0.658551113771642,0.369200793241934,0.210718552610404,0.547586566487081
"3127",7.68,4.5,0.658551113771642,0.368888960655757,0.210718552610404,0.547942249130832
"3128",7.76,4.5,0.658551113771642,0.368583396498617,0.210718552610404,0.548290293396391
"3129",7.84,4.5,0.658551113771642,0.36828390513805,0.210718552610404,0.548630947596847
"3130",7.92,4.5,0.658551113771642,0.367990299186438,0.210718552610404,0.548964449773619
"3131",8,4.5,0.658551113771642,0.367702398875111,0.210718552610404,0.549291026915787
"3132",0,4.65,0.658551113771642,0.65855111059973,0.210718552610404,-1.95638717228614e-11
"3133",0.08,4.65,0.658551113771642,0.658551110599744,0.210718552610404,-2.44143160041804e-11
"3134",0.16,4.65,0.658551113771642,0.658551110599674,0.210718552610404,-1.5277963069166e-11
"3135",0.24,4.65,0.658551113771642,0.658551110599619,0.210718552610404,-6.92299597188362e-12
"3136",0.32,4.65,0.658551113771642,0.658551110599646,0.210718552610404,-1.30396632310907e-11
"3137",0.4,4.65,0.658551113771642,0.658551110599397,0.210718552610404,3.68265601484539e-11
"3138",0.48,4.65,0.658551113771642,0.658551110599509,0.210718552610404,1.57099421307834e-11
"3139",0.56,4.65,0.658551113771642,0.658551110567318,0.210718552610404,7.50484822758167e-11
"3140",0.64,4.65,0.658551113771642,0.658550807456654,0.210718552610404,6.78013444756474e-07
"3141",0.72,4.65,0.658551113771642,0.657232470293685,0.210718552610404,0.00347786935293447
"3142",0.8,4.65,0.658551113771642,0.631092200075002,0.210718552610404,0.0717569200035925
"3143",0.88,4.65,0.658551113771642,0.603481642554643,0.210718552610404,0.137588448274435
"3144",0.96,4.65,0.658551113771642,0.580182517133283,0.210718552610404,0.188730902706292
"3145",1.04,4.65,0.658551113771642,0.560259485604124,0.210718552610404,0.229566795712095
"3146",1.12,4.65,0.658551113771642,0.543035246161792,0.210718552610404,0.262891021796128
"3147",1.2,4.65,0.658551113771642,0.528004819582668,0.210718552610404,0.290571606678816
"3148",1.28,4.65,0.658551113771642,0.514782454881833,0.210718552610404,0.313905790501686
"3149",1.36,4.65,0.658551113771642,0.50306778479513,0.210718552610404,0.333822958025155
"3150",1.44,4.65,0.658551113771642,0.492623197642807,0.210718552610404,0.351006493807589
"3151",1.52,4.65,0.658551113771642,0.483258171166677,0.210718552610404,0.365970115730701
"3152",1.6,4.65,0.658551113771642,0.474818130855787,0.210718552610404,0.379107409887122
"3153",1.68,4.65,0.658551113771642,0.467176352411557,0.210718552610404,0.390724953733948
"3154",1.76,4.65,0.658551113771642,0.460227968901865,0.210718552610404,0.401065047452566
"3155",1.84,4.65,0.658551113771642,0.453885465776394,0.210718552610404,0.410321671702807
"3156",1.92,4.65,0.658551113771642,0.448075247567072,0.210718552610404,0.418651916944142
"3157",2,4.65,0.658551113771642,0.442734989098776,0.210718552610404,0.426184317112879
"3158",2.08,4.65,0.658551113771642,0.437811569241779,0.210718552610404,0.433025022826209
"3159",2.16,4.65,0.658551113771642,0.433259442783882,0.210718552610404,0.439262442862401
"3160",2.24,4.65,0.658551113771642,0.429039345642328,0.210718552610404,0.444970777804807
"3161",2.32,4.65,0.658551113771642,0.425117256378617,0.210718552610404,0.450212743429704
"3162",2.4,4.65,0.658551113771642,0.421463556705966,0.210718552610404,0.455041692495022
"3163",2.48,4.65,0.658551113771642,0.418052347884621,0.210718552610404,0.459503284442029
"3164",2.56,4.65,0.658551113771642,0.414860890258982,0.210718552610404,0.463636810465149
"3165",2.64,4.65,0.658551113771642,0.411869140823488,0.210718552610404,0.467476256293394
"3166",2.72,4.65,0.658551113771642,0.409059369396901,0.210718552610404,0.471051158821129
"3167",2.8,4.65,0.658551113771642,0.406415838258533,0.210718552610404,0.474387303307084
"3168",2.88,4.65,0.658551113771642,0.403924533347345,0.210718552610404,0.477507293874098
"3169",2.96,4.65,0.658551113771642,0.401572937607871,0.210718552610404,0.480431023694572
"3170",3.04,4.65,0.658551113771642,0.399349838980918,0.210718552610404,0.483176064625738
"3171",3.12,4.65,0.658551113771642,0.397245167027539,0.210718552610404,0.485757992050818
"3172",3.2,4.65,0.658551113771642,0.395249853333791,0.210718552610404,0.488190656981083
"3173",3.28,4.65,0.658551113771642,0.393355711765237,0.210718552610404,0.490486414908001
"3174",3.36,4.65,0.658551113771642,0.391555335362632,0.210718552610404,0.492656319958584
"3175",3.44,4.65,0.658551113771642,0.389842007245878,0.210718552610404,0.494710289387713
"3176",3.52,4.65,0.658551113771642,0.388209623372873,0.210718552610404,0.496657243965507
"3177",3.6,4.65,0.658551113771642,0.386652625344175,0.210718552610404,0.498505228659003
"3178",3.68,4.65,0.658551113771642,0.385165941785319,0.210718552610404,0.500261515419609
"3179",3.76,4.65,0.658551113771642,0.383744937040745,0.210718552610404,0.501932693415055
"3180",3.84,4.65,0.658551113771642,0.382385366166662,0.210718552610404,0.503524745266507
"3181",3.92,4.65,0.658551113771642,0.381083335316378,0.210718552610404,0.50504311513039
"3182",4,4.65,0.658551113771642,0.379835266806066,0.210718552610404,0.506492766517982
"3183",4.08,4.65,0.658551113771642,0.378637868223939,0.210718552610404,0.507878233551113
"3184",4.16,4.65,0.658551113771642,0.37748810503539,0.210718552610404,0.509203666097396
"3185",4.24,4.65,0.658551113771642,0.376383176267686,0.210718552610404,0.510472868463372
"3186",4.32,4.65,0.658551113771642,0.375320492840367,0.210718552610404,0.511689334995593
"3187",4.4,4.65,0.658551113771642,0.374297658253099,0.210718552610404,0.512856279557749
"3188",4.48,4.65,0.658551113771642,0.37331245130492,0.210718552610404,0.5139766635432
"3189",4.56,4.65,0.658551113771642,0.372362810626116,0.210718552610404,0.515053219526602
"3190",4.64,4.65,0.658551113771642,0.371446820793855,0.210718552610404,0.516088472697666
"3191",4.72,4.65,0.658551113771642,0.370562699855218,0.210718552610404,0.517084759975051
"3192",4.8,4.65,0.658551113771642,0.369708788105616,0.210718552610404,0.518044246997034
"3193",4.88,4.65,0.658551113771642,0.368883537883045,0.210718552610404,0.518968943175411
"3194",4.96,4.65,0.658551113771642,0.368085504491892,0.210718552610404,0.519860715600649
"3195",5.04,4.65,0.658551113771642,0.36731333789496,0.210718552610404,0.520721301175924
"3196",5.12,4.65,0.658551113771642,0.366565775182098,0.210718552610404,0.521552317626204
"3197",5.2,4.65,0.658551113771642,0.365841633743228,0.210718552610404,0.522355273420097
"3198",5.28,4.65,0.658551113771642,0.365139805119168,0.210718552610404,0.523131576800471
"3199",5.36,4.65,0.658551113771642,0.364459249340783,0.210718552610404,0.523882543868214
"3200",5.44,4.65,0.658551113771642,0.363798989744148,0.210718552610404,0.524609405836305
"3201",5.52,4.65,0.658551113771642,0.363158108366617,0.210718552610404,0.525313315836083
"3202",5.6,4.65,0.658551113771642,0.362535741647148,0.210718552610404,0.525995354964986
"3203",5.68,4.65,0.658551113771642,0.361931076465347,0.210718552610404,0.526656537704727
"3204",5.76,4.65,0.658551113771642,0.361343346242931,0.210718552610404,0.527297816077898
"3205",5.84,4.65,0.658551113771642,0.360771828574324,0.210718552610404,0.527920086597075
"3206",5.92,4.65,0.658551113771642,0.360215841229379,0.210718552610404,0.52852419197071
"3207",6,4.65,0.658551113771642,0.359674739832317,0.210718552610404,0.529110926061939
"3208",6.08,4.65,0.658551113771642,0.359147915215608,0.210718552610404,0.529681037136187
"3209",6.16,4.65,0.658551113771642,0.358634791118661,0.210718552610404,0.530235231231064
"3210",6.24,4.65,0.658551113771642,0.358134821886579,0.210718552610404,0.530774174635716
"3211",6.32,4.65,0.658551113771642,0.357647490655386,0.210718552610404,0.53129849722936
"3212",6.4,4.65,0.658551113771642,0.357172307495525,0.210718552610404,0.531808794995743
"3213",6.48,4.65,0.658551113771642,0.356708807167198,0.210718552610404,0.532305630184945
"3214",6.56,4.65,0.658551113771642,0.356256548768134,0.210718552610404,0.532789538277883
"3215",6.64,4.65,0.658551113771642,0.355815112803037,0.210718552610404,0.533261024100012
"3216",6.72,4.65,0.658551113771642,0.355384100672364,0.210718552610404,0.533720566941892
"3217",6.8,4.65,0.658551113771642,0.35496313354501,0.210718552610404,0.53416862291981
"3218",6.88,4.65,0.658551113771642,0.354551850616562,0.210718552610404,0.5346056240171
"3219",6.96,4.65,0.658551113771642,0.354149908369066,0.210718552610404,0.535031981000963
"3220",7.04,4.65,0.658551113771642,0.353756979531124,0.210718552610404,0.53544808464042
"3221",7.12,4.65,0.658551113771642,0.353372752065506,0.210718552610404,0.535854306598786
"3222",7.2,4.65,0.658551113771642,0.352996928314338,0.210718552610404,0.536251000667155
"3223",7.28,4.65,0.658551113771642,0.352629224222529,0.210718552610404,0.536638504029426
"3224",7.36,4.65,0.658551113771642,0.352269368455454,0.210718552610404,0.537017137634453
"3225",7.44,4.65,0.658551113771642,0.351917101919028,0.210718552610404,0.537387208314196
"3226",7.52,4.65,0.658551113771642,0.351572176751618,0.210718552610404,0.537749007842396
"3227",7.6,4.65,0.658551113771642,0.35123435614193,0.210718552610404,0.538102816075987
"3228",7.68,4.65,0.658551113771642,0.350903413225302,0.210718552610404,0.538448898878692
"3229",7.76,4.65,0.658551113771642,0.350579131003876,0.210718552610404,0.53878751134857
"3230",7.84,4.65,0.658551113771642,0.350261301654488,0.210718552610404,0.539118897500794
"3231",7.92,4.65,0.658551113771642,0.349949725911478,0.210718552610404,0.539443290065081
"3232",8,4.65,0.658551113771642,0.349644212834776,0.210718552610404,0.539760912295372
"3233",0,4.8,0.658551113771642,0.658551110599623,0.210718552610404,-5.83129758654791e-12
"3234",0.08,4.8,0.658551113771642,0.658551110599624,0.210718552610404,-6.74509268271784e-12
"3235",0.16,4.8,0.658551113771642,0.658551110599644,0.210718552610404,-1.09426178608177e-11
"3236",0.24,4.8,0.658551113771642,0.658551110599773,0.210718552610404,-3.71070262834078e-11
"3237",0.32,4.8,0.658551113771642,0.658551110599713,0.210718552610404,-2.83352738381689e-11
"3238",0.4,4.8,0.658551113771642,0.658551110599512,0.210718552610404,1.55765160040092e-11
"3239",0.48,4.8,0.658551113771642,0.658551110599548,0.210718552610404,8.0963144626479e-12
"3240",0.56,4.8,0.658551113771642,0.658551110592536,0.210718552610404,7.74464382170051e-11
"3241",0.64,4.8,0.658551113771642,0.658551044828829,0.210718552610404,1.33574507529698e-07
"3242",0.72,4.8,0.658551113771642,0.658136037899167,0.210718552610404,0.000998160569590775
"3243",0.8,4.8,0.658551113771642,0.634688709219005,0.210718552610404,0.0586665076740808
"3244",0.88,4.8,0.658551113771642,0.604215684093777,0.210718552610404,0.127359495043883
"3245",0.96,4.8,0.658551113771642,0.578679456550028,0.210718552610404,0.180113952649702
"3246",1.04,4.8,0.658551113771642,0.556972711816184,0.210718552610404,0.221869018026948
"3247",1.12,4.8,0.658551113771642,0.538297027258761,0.210718552610404,0.255717966805373
"3248",1.2,4.8,0.658551113771642,0.522065329319826,0.210718552610404,0.28368995506204
"3249",1.28,4.8,0.658551113771642,0.507834173814757,0.210718552610404,0.307173703129591
"3250",1.36,4.8,0.658551113771642,0.495261529136109,0.210718552610404,0.327152595006237
"3251",1.44,4.8,0.658551113771642,0.484079025225954,0.210718552610404,0.344342892590735
"3252",1.52,4.8,0.658551113771642,0.474073004956336,0.210718552610404,0.359278834642806
"3253",1.6,4.8,0.658551113771642,0.46507120672669,0.210718552610404,0.37236707046561
"3254",1.68,4.8,0.658551113771642,0.456933185989711,0.210718552610404,0.383922621302118
"3255",1.76,4.8,0.658551113771642,0.449543292084095,0.210718552610404,0.394193305644215
"3256",1.84,4.8,0.658551113771642,0.442805432857573,0.210718552610404,0.403376734996792
"3257",1.92,4.8,0.658551113771642,0.436639114965683,0.210718552610404,0.411632393495967
"3258",2,4.8,0.658551113771642,0.430976410028186,0.210718552610404,0.419090387018282
"3259",2.08,4.8,0.658551113771642,0.425759602892515,0.210718552610404,0.425857887508153
"3260",2.16,4.8,0.658551113771642,0.420939349205431,0.210718552610404,0.432023951816092
"3261",2.24,4.8,0.658551113771642,0.416473217906787,0.210718552610404,0.437663175514126
"3262",2.32,4.8,0.658551113771642,0.412324527880514,0.210718552610404,0.442838496687271
"3263",2.4,4.8,0.658551113771642,0.408461411691746,0.210718552610404,0.447603372870251
"3264",2.48,4.8,0.658551113771642,0.404856056290485,0.210718552610404,0.452003488566314
"3265",2.56,4.8,0.658551113771642,0.401484082829911,0.210718552610404,0.456078107310673
"3266",2.64,4.8,0.658551113771642,0.398324036732904,0.210718552610404,0.459861151834766
"3267",2.72,4.8,0.658551113771642,0.395356965795069,0.210718552610404,0.463382073988534
"3268",2.8,4.8,0.658551113771642,0.3925660690869,0.210718552610404,0.466666560661523
"3269",2.88,4.8,0.658551113771642,0.389936403173297,0.210718552610404,0.469737110519153
"3270",2.96,4.8,0.658551113771642,0.387454635025054,0.210718552610404,0.472613508491373
"3271",3.04,4.8,0.658551113771642,0.38510883319321,0.210718552610404,0.475313218323554
"3272",3.12,4.8,0.658551113771642,0.38288829051141,0.210718552610404,0.477851709392891
"3273",3.2,4.8,0.658551113771642,0.380783372915993,0.210718552610404,0.480242729975342
"3274",3.28,4.8,0.658551113771642,0.378785390006168,0.210718552610404,0.482498537260409
"3275",3.36,4.8,0.658551113771642,0.37688648378929,0.210718552610404,0.48463009158978
"3276",3.44,4.8,0.658551113771642,0.375079532703363,0.210718552610404,0.486647221333154
"3277",3.52,4.8,0.658551113771642,0.373358068529162,0.210718552610404,0.488558763438997
"3278",3.6,4.8,0.658551113771642,0.371716204221417,0.210718552610404,0.490372683715718
"3279",3.68,4.8,0.658551113771642,0.370148571025459,0.210718552610404,0.492096180155308
"3280",3.76,4.8,0.658551113771642,0.368650263519077,0.210718552610404,0.493735771994639
"3281",3.84,4.8,0.658551113771642,0.367216791441731,0.210718552610404,0.495297376814046
"3282",3.92,4.8,0.658551113771642,0.365844037357043,0.210718552610404,0.496786377453972
"3283",4,4.8,0.658551113771642,0.364528219344523,0.210718552610404,0.498207680179138
"3284",4.08,4.8,0.658551113771642,0.363265858037611,0.210718552610404,0.499565765646089
"3285",4.16,4.8,0.658551113771642,0.362053747435133,0.210718552610404,0.500864733453431
"3286",4.24,4.8,0.658551113771642,0.360888928993379,0.210718552610404,0.502108341205025
"3287",4.32,4.8,0.658551113771642,0.359768668576135,0.210718552610404,0.503300038858118
"3288",4.4,4.8,0.658551113771642,0.358690435904067,0.210718552610404,0.504442999418844
"3289",4.48,4.8,0.658551113771642,0.35765188619922,0.210718552610404,0.50554014558643
"3290",4.56,4.8,0.658551113771642,0.356650843754288,0.210718552610404,0.506594173815074
"3291",4.64,4.8,0.658551113771642,0.355685287200169,0.210718552610404,0.507607575436861
"3292",4.72,4.8,0.658551113771642,0.354753336250504,0.210718552610404,0.508582655340749
"3293",4.8,4.8,0.658551113771642,0.35385323982535,0.210718552610404,0.509521549319771
"3294",4.88,4.8,0.658551113771642,0.352983365229356,0.210718552610404,0.510426238704916
"3295",4.96,4.8,0.658551113771642,0.352142188529712,0.210718552610404,0.511298564153696
"3296",5.04,4.8,0.658551113771642,0.35132828575535,0.210718552610404,0.512140237692418
"3297",5.12,4.8,0.658551113771642,0.350540324931857,0.210718552610404,0.512952853625378
"3298",5.2,4.8,0.658551113771642,0.34977705887373,0.210718552610404,0.513737898376301
"3299",5.28,4.8,0.658551113771642,0.349037318646817,0.210718552610404,0.51449675937538
"3300",5.36,4.8,0.658551113771642,0.348320007603857,0.210718552610404,0.515230733086173
"3301",5.44,4.8,0.658551113771642,0.347624095904043,0.210718552610404,0.515941032210112
"3302",5.52,4.8,0.658551113771642,0.346948615670645,0.210718552610404,0.516628792414993
"3303",5.6,4.8,0.658551113771642,0.346292656278053,0.210718552610404,0.517295078053692
"3304",5.68,4.8,0.658551113771642,0.345655360493063,0.210718552610404,0.517940888044479
"3305",5.76,4.8,0.658551113771642,0.345035920131302,0.210718552610404,0.518567159806086
"3306",5.84,4.8,0.658551113771642,0.344433573480331,0.210718552610404,0.519174775490354
"3307",5.92,4.8,0.658551113771642,0.343847601336725,0.210718552610404,0.519764564653066
"3308",6,4.8,0.658551113771642,0.343277324315502,0.210718552610404,0.520337308429595
"3309",6.08,4.8,0.658551113771642,0.342722100202661,0.210718552610404,0.520893743105387
"3310",6.16,4.8,0.658551113771642,0.34218132149663,0.210718552610404,0.521434563371112
"3311",6.24,4.8,0.658551113771642,0.341654412967066,0.210718552610404,0.521960424794974
"3312",6.32,4.8,0.658551113771642,0.341140829507116,0.210718552610404,0.522471946300517
"3313",6.4,4.8,0.658551113771642,0.340640054799931,0.210718552610404,0.522969714575561
"3314",6.48,4.8,0.658551113771642,0.340151598443654,0.210718552610404,0.523454282946618
"3315",6.56,4.8,0.658551113771642,0.339674995324857,0.210718552610404,0.523926176796806
"3316",6.64,4.8,0.658551113771642,0.339209803444544,0.210718552610404,0.524385893442766
"3317",6.72,4.8,0.658551113771642,0.338755602646057,0.210718552610404,0.524833904404402
"3318",6.8,4.8,0.658551113771642,0.338311993330616,0.210718552610404,0.525270657204219
"3319",6.88,4.8,0.658551113771642,0.337878595221815,0.210718552610404,0.525696576889183
"3320",6.96,4.8,0.658551113771642,0.337455046096227,0.210718552610404,0.526112066941181
"3321",7.04,4.8,0.658551113771642,0.33704100102297,0.210718552610404,0.526517511814817
"3322",7.12,4.8,0.658551113771642,0.336636130829838,0.210718552610404,0.526913275917425
"3323",7.2,4.8,0.658551113771642,0.336240121780487,0.210718552610404,0.527299707216109
"3324",7.28,4.8,0.658551113771642,0.33585267449714,0.210718552610404,0.52767713744121
"3325",7.36,4.8,0.658551113771642,0.335473502702216,0.210718552610404,0.528045881000053
"3326",7.44,4.8,0.658551113771642,0.335102333281838,0.210718552610404,0.528406239500003
"3327",7.52,4.8,0.658551113771642,0.334738905047263,0.210718552610404,0.528758500222841
"3328",7.6,4.8,0.658551113771642,0.33438296814347,0.210718552610404,0.52910293716707
"3329",7.68,4.8,0.658551113771642,0.334034283543763,0.210718552610404,0.529439812289429
"3330",7.76,4.8,0.658551113771642,0.333692622331038,0.210718552610404,0.529769375490763
"3331",7.84,4.8,0.658551113771642,0.333357765359406,0.210718552610404,0.530091866233951
"3332",7.92,4.8,0.658551113771642,0.33302950257447,0.210718552610404,0.530407513283862
"3333",8,4.8,0.658551113771642,0.33270763265307,0.210718552610404,0.530716535834269
"3334",0,4.95,0.658551113771642,0.65855111059983,0.210718552610404,-3.60226450984001e-11
"3335",0.08,4.95,0.658551113771642,0.658551110599831,0.210718552610404,-4.15640232607049e-11
"3336",0.16,4.95,0.658551113771642,0.658551110599732,0.210718552610404,-2.74141155953336e-11
"3337",0.24,4.95,0.658551113771642,0.65855111059962,0.210718552610404,-7.95506443129712e-12
"3338",0.32,4.95,0.658551113771642,0.65855111059965,0.210718552610404,-1.56009023824851e-11
"3339",0.4,4.95,0.658551113771642,0.658551110599354,0.210718552610404,5.8210924780281e-11
"3340",0.48,4.95,0.658551113771642,0.658551110599526,0.210718552610404,1.45656423699149e-11
"3341",0.56,4.95,0.658551113771642,0.658551110598082,0.210718552610404,1.79319700694709e-11
"3342",0.64,4.95,0.658551113771642,0.658551096417744,0.210718552610404,2.62790839278977e-08
"3343",0.72,4.95,0.658551113771642,0.658439088426596,0.210718552610404,0.000245837978364784
"3344",0.8,4.95,0.658551113771642,0.639160721310429,0.210718552610404,0.0450852358823747
"3345",0.88,4.95,0.658551113771642,0.605679562251351,0.210718552610404,0.116896285080806
"3346",0.96,4.95,0.658551113771642,0.577791551440273,0.210718552610404,0.171450577110107
"3347",1.04,4.95,0.658551113771642,0.554241933979157,0.210718552610404,0.214225504957142
"3348",1.12,4.95,0.658551113771642,0.534088688340397,0.210718552610404,0.248659356740772
"3349",1.2,4.95,0.658551113771642,0.516649611879988,0.210718552610404,0.276962710359607
"3350",1.28,4.95,0.658551113771642,0.50141569620311,0.210718552610404,0.300625189068311
"3351",1.36,4.95,0.658551113771642,0.487998372707358,0.210718552610404,0.320688782897142
"3352",1.44,4.95,0.658551113771642,0.476095448196621,0.210718552610404,0.337904987797335
"3353",1.52,4.95,0.658551113771642,0.465468184573129,0.210718552610404,0.352829821288541
"3354",1.6,4.95,0.658551113771642,0.455925392612413,0.210718552610404,0.365883700916075
"3355",1.68,4.95,0.658551113771642,0.447312118632437,0.210718552610404,0.377390507927858
"3356",1.76,4.95,0.658551113771642,0.439501431786958,0.210718552610404,0.387603840847962
"3357",1.84,4.95,0.658551113771642,0.432388356811554,0.210718552610404,0.396725117771652
"3358",1.92,4.95,0.658551113771642,0.425885322329381,0.210718552610404,0.404916343333852
"3359",2,4.95,0.658551113771642,0.4199186990594,0.210718552610404,0.412309292833787
"3360",2.08,4.95,0.658551113771642,0.414426134263782,0.210718552610404,0.419012238172166
"3361",2.16,4.95,0.658551113771642,0.409354476157892,0.210718552610404,0.425114951206231
"3362",2.24,4.95,0.658551113771642,0.404658141056668,0.210718552610404,0.430692480171986
"3363",2.32,4.95,0.658551113771642,0.400297816666517,0.210718552610404,0.435808036386992
"3364",2.4,4.95,0.658551113771642,0.396239423331679,0.210718552610404,0.440515228008122
"3365",2.48,4.95,0.658551113771642,0.39245327520168,0.210718552610404,0.444859805926409
"3366",2.56,4.95,0.658551113771642,0.388913397757422,0.210718552610404,0.448881043038941
"3367",2.64,4.95,0.658551113771642,0.385596968675305,0.210718552610404,0.452612833007348
"3368",2.72,4.95,0.658551113771642,0.382483856751451,0.210718552610404,0.456084573492996
"3369",2.8,4.95,0.658551113771642,0.379556239372356,0.210718552610404,0.459321881027979
"3370",2.88,4.95,0.658551113771642,0.376798283334967,0.210718552610404,0.462347174470094
"3371",2.96,4.95,0.658551113771642,0.374195877097914,0.210718552610404,0.465180153767789
"3372",3.04,4.95,0.658551113771642,0.371736405039391,0.210718552610404,0.467838196009433
"3373",3.12,4.95,0.658551113771642,0.369408556232249,0.210718552610404,0.470336683476566
"3374",3.2,4.95,0.658551113771642,0.36720216171549,0.210718552610404,0.472689280142605
"3375",3.28,4.95,0.658551113771642,0.365108055454521,0.210718552610404,0.474908160324563
"3376",3.36,4.95,0.658551113771642,0.363117955028216,0.210718552610404,0.477004205890634
"3377",3.44,4.95,0.658551113771642,0.361224358890594,0.210718552610404,0.478987169841941
"3378",3.52,4.95,0.658551113771642,0.359420457559464,0.210718552610404,0.48086581745473
"3379",3.6,4.95,0.658551113771642,0.357700056588303,0.210718552610404,0.482648046866461
"3380",3.68,4.95,0.658551113771642,0.356057509540542,0.210718552610404,0.484340992414561
"3381",3.76,4.95,0.658551113771642,0.35448765948877,0.210718552610404,0.485951113056876
"3382",3.84,4.95,0.658551113771642,0.352985787792873,0.210718552610404,0.487484269894815
"3383",3.92,4.95,0.658551113771642,0.351547569134987,0.210718552610404,0.488945792673647
"3384",4,4.95,0.658551113771642,0.350169031934526,0.210718552610404,0.490340537802662
"3385",4.08,4.95,0.658551113771642,0.348846523409938,0.210718552610404,0.49167293913556
"3386",4.16,4.95,0.658551113771642,0.347576678666029,0.210718552610404,0.492947052323011
