"","rhoB","mort","bTBprev","brucprev","finalN","bTB_inS","bTB_inB","bruc_inS","bruc_inTB"
"7127",4.48,10.5,0.128671128001893,0.34576969182293,385.313039383355,0.0879509102212036,0.205717790152202,0.315195242285172,0.552812258725008
"7128",4.56,10.5,0.126787032447888,0.346227067703078,386.190548338225,0.0859514491731224,0.203895963291198,0.315653542100912,0.556794335539178
"7129",4.64,10.5,0.124967705399063,0.346646767640643,387.050919713455,0.0840303647818108,0.202125626121995,0.31608041713963,0.560674413671808
"7130",4.72,10.5,0.123209633502897,0.347031292449161,387.894658443458,0.0821832792674182,0.200404186511651,0.316477893912532,0.564456868185765
"7131",4.8,10.5,0.121509561514969,0.347382944758485,388.72225465833,0.080406131904746,0.198729239675047,0.31684783815128,0.568145811960881
"7132",4.88,10.5,0.119864466507948,0.347703847274401,389.53418301291,0.0786951494567036,0.197098547561052,0.317191970295274,0.571745115760641
"7133",4.96,10.5,0.118271539573684,0.347995959901482,390.330903586066,0.0770468229333544,0.195510027655617,0.317511878908547,0.575258426411151
"7134",5.04,10.5,0.116728165337196,0.348261094382714,391.112861357257,0.0754578838383383,0.193961736736429,0.317809033031917,0.578689183617932
"7135",5.12,10.5,0.115231905504105,0.348500927712506,391.88048641078,0.0739252841280211,0.192451859214098,0.318084793051612,0.582040635210363
"7136",5.2,10.5,0.113780484474698,0.348717013966591,392.63419469556,0.0724461784732884,0.190978697237542,0.318340420169444,0.585315850423497
"7137",5.28,10.5,0.112371774879262,0.348910795186709,393.374387487944,0.0710179070603949,0.189540659550006,0.318577085473413,0.588517733344177
"7138",5.36,10.5,0.111003786236957,0.349083610702497,394.101452630207,0.0696379814003105,0.188136253929926,0.318795877292833,0.591649033355537
"7139",5.44,10.5,0.109674653470681,0.349236705982129,394.815764313281,0.0683040704404327,0.186764078571324,0.318997808490158,0.5947123563374
"7140",5.52,10.5,0.10838262725428,0.349371240247545,395.51768389457,0.0670139885980933,0.185422815343178,0.319183822545447,0.597710173740777
"7141",5.6,10.5,0.107126064836882,0.349488293986712,396.207559532111,0.0657656844020551,0.184111223141042,0.319354799684291,0.600644832584355
"7142",5.68,10.5,0.105903422069795,0.349588874470956,396.885727914136,0.0645572307636937,0.182828132172304,0.319511561250504,0.603518561521271
"7143",5.76,10.5,0.104713245914308,0.349673922612767,397.552513108083,0.0633868154187673,0.181572438718182,0.31965487529197,0.6063334808369
"7144",5.84,10.5,0.103554167662436,0.349744317215588,398.208228343761,0.0622527327828117,0.18034310007866,0.319785459949672,0.609091607082011
"7145",5.92,10.5,0.102424896923179,0.34980088033009,398.853175683925,0.0611533762079354,0.179139130492766,0.319903987753076,0.611794860725466
"7146",6,10.5,0.10132421589515,0.349844381507851,399.487646471693,0.0600872309074528,0.177959596929063,0.320011089063977,0.614445071901262
"7147",6.08,10.5,0.100250974295345,0.34987554159523,400.111921989698,0.059052867606817,0.176803615489016,0.320107355097663,0.617043985457673
"7148",6.16,10.5,0.0992040847348128,0.349895036589263,400.7262735515,0.0580489366253179,0.175670348208262,0.320193341008184,0.619593266530169
"7149",6.24,10.5,0.0981825181581376,0.349903500542851,401.330963253671,0.0570741623885395,0.174558999510264,0.320269568264589,0.622094504456717
"7150",6.32,10.5,0.097185300333885,0.349901529133932,401.926243873531,0.0561273385947356,0.173468814182953,0.320336527419439,0.62454921815478
"7151",6.4,10.5,0.0962115077137044,0.349889681859581,402.512359671197,0.0552073234361545,0.172399073874814,0.320394679972212,0.626958859125673
"7152",6.48,10.5,0.0952602645070175,0.349868485018952,403.089546394824,0.0543130355298605,0.171349095450888,0.320444460667143,0.629324816018683
"7153",6.56,10.5,0.0943307393642449,0.34983843379537,403.65803179063,0.0534434499217579,0.170318228369923,0.320486279209568,0.6316484176983
"7154",6.64,10.5,0.0934221426688927,0.349799994526723,404.218035832719,0.0525975945352732,0.169305852889751,0.320520522051995,0.633930936738156
"7155",6.72,10.5,0.0925337238131874,0.349753606574268,404.76977109867,0.0517745467976449,0.168311378010814,0.320547553910002,0.636173592296062
"7156",6.8,10.5,0.0916647688155043,0.349699684199898,405.313443006223,0.0509734305668405,0.167334239818826,0.320567719254612,0.638377553084231
"7157",6.88,10.5,0.0908145981163071,0.349638618244824,405.849250117776,0.0501934132973885,0.166373899946248,0.320581343642054,0.640543940025029
"7158",6.96,10.5,0.0899825644184705,0.349570777630287,406.377384414862,0.0494337033493316,0.165429843942137,0.320588734933134,0.642673828689407
"7159",7.04,10.5,0.0891680508073084,0.349496510823737,406.89803153867,0.0486935475492035,0.164501579974791,0.320590184453204,0.644768251696145
"7160",7.12,10.5,0.0883704689654685,0.349416147152528,407.411371051877,0.047972228908688,0.163588637554925,0.320585968039559,0.646828200885856
"7161",7.2,10.5,0.0875892575182603,0.34932999801554,407.917576698325,0.0472690645065673,0.162690566355084,0.320576347005719,0.648854629349043
"7162",7.28,10.5,0.0868238803833903,0.34923835800541,408.416816569074,0.0465834034496276,0.161806934918469,0.32056156906895,0.650848453389611
"7163",7.36,10.5,0.0860738254366747,0.349141505978195,408.909253371493,0.0459146250910589,0.160937329805301,0.320541869174318,0.652810554326666
"7164",7.44,10.5,0.0853386032033778,0.349039706027875,409.395044664021,0.0452621373323815,0.160081354684678,0.320517470262689,0.654741780182693
"7165",7.52,10.5,0.0846177454539829,0.348933208372618,409.87434296877,0.0446253749329835,0.159238629164414,0.320488584025389,0.656642947328502
"7166",7.6,10.5,0.0839108041527415,0.348822250206269,410.347296036035,0.0440037980825351,0.158408788150136,0.320455411549508,0.658514841955228
"7167",7.68,10.5,0.0832173503485667,0.348707056481254,410.814047014499,0.0433968909919705,0.157591481025272,0.320418143949493,0.660358221508678
"7168",7.76,10.5,0.0825369731085275,0.348587840635199,411.274734594821,0.0428041605594766,0.156786370830063,0.320376962963203,0.662173816052318
"7169",7.84,10.5,0.081869278618324,0.348464805261759,411.729493230425,0.04222513518169,0.155993133665365,0.320332041470403,0.663962329487371
"7170",7.92,10.5,0.0812138892413003,0.348338142756063,412.178453245587,0.041659363577986,0.155211457960639,0.320283544025926,0.665724440801376
"7171",8,10.5,0.0805704427065611,0.348208035892974,412.621741025894,0.0411064137350268,0.154441043908996,0.320231627313449,0.667460805157431
"7172",0,10.65,0.658551110599581,4.96320315208194e-34,409.193863252893,0.658551110599581,0.11046871156265,1.29299717518494e-33,8.32552931138472e-35
"7173",0.08,10.65,0.658551110599581,-3.16323528604666e-34,409.193863252893,0.658551110599581,0.186292089146972,-7.53831585355407e-34,-8.94821526251065e-35
"7174",0.16,10.65,0.658551110599581,8.94306763811307e-32,409.193863252893,0.658551110599581,0.145150056536044,2.23898249552365e-31,1.97112532707739e-32
"7175",0.24,10.65,0.658551110599575,-1.22405028586307e-28,409.193863252892,0.658551110599575,0.176402810573859,-2.952489835077e-28,-3.27880262039785e-29
"7176",0.32,10.65,0.658551110599853,5.82619236239503e-25,409.193863252883,0.658551110599853,0.146588567207137,1.45618841533015e-24,1.29686698105895e-25
"7177",0.4,10.65,0.658551110578667,-1.88201966773018e-21,409.193863252697,0.658551110578667,0.241376294689585,-4.18143030489922e-21,-6.8980968467347e-22
"7178",0.48,10.65,0.658551111560293,1.60049378718756e-17,409.193863265782,0.658551111560293,0.234634054955423,3.58754554910518e-17,5.70237208056704e-18
"7179",0.56,10.65,0.658551112861198,2.04541624535647e-16,409.193864143477,0.658551112861198,0.48111805280337,3.10831168059056e-16,1.49432088401269e-16
"7180",0.64,10.65,0.658551107047862,-3.31839618620742e-16,409.193864226428,0.658551107047862,0.56880501373934,-4.19060019655623e-16,-2.8661714604803e-16
"7181",0.72,10.65,0.658551106127283,2.72097880534528e-16,409.193863156359,0.658551106127282,0.960811720025303,3.12288254970405e-17,3.96984881171986e-16
"7182",0.8,10.65,0.658551114296316,1.73468433348811e-16,409.193863787375,0.658551114296316,0.735866820412454,1.34189246990995e-16,1.93834102956028e-16
"7183",0.88,10.65,0.65855108974882,-4.60714557069818e-15,409.193865383842,0.65855108974882,0.578289884623395,-5.69010423476444e-15,-4.04564766803198e-15
"7184",0.96,10.65,0.658551103379551,-4.33127424241261e-16,409.193861787689,0.658551103379551,1.03854865330121,4.88989101372916e-17,-6.83050868558532e-16
"7185",1.04,10.65,0.658551087020788,1.02700520688577e-13,409.193859919458,0.658551087020788,0.665278771275372,1.00676977342237e-13,1.03749697722207e-13
"7186",1.12,10.65,0.658552192758416,1.45546935466571e-09,409.193519494208,0.658552192739981,0.671218177698281,1.40147881047226e-09,1.48346250863186e-09
"7187",1.2,10.65,0.65850921547671,2.90368342544001e-05,409.177127471492,0.658508571368718,0.680691016829191,2.71507239447614e-05,3.00149364194089e-05
"7188",1.28,10.65,0.596695587715415,0.0455817649410232,386.577564335704,0.595473349384671,0.62228754432261,0.0426893429517817,0.047536742612161
"7189",1.36,10.65,0.496240024783092,0.116120847215341,361.114611876346,0.49290707984111,0.521609462074001,0.110272981770436,0.122057330377667
"7190",1.44,10.65,0.438502711286458,0.15619431165953,351.973486421972,0.433168562289537,0.467319287371945,0.148178270698104,0.166458752791153
"7191",1.52,10.65,0.397836016423811,0.184400063872448,347.875833162631,0.390392150643782,0.430760172344567,0.174317733111519,0.199660664230627
"7192",1.6,10.65,0.366679083624961,0.205957762664622,346.089601447123,0.357089318684906,0.403651122503248,0.193934350502418,0.226724364165977
"7193",1.68,10.65,0.34160620919818,0.223209465039308,345.550889643984,0.329898120954177,0.382351489102972,0.209395950608454,0.249832904208557
"7194",1.76,10.65,0.320762981258529,0.237428952121519,345.750200638105,0.307004886195775,0.364951042045007,0.221982907987684,0.270136981357472
"7195",1.84,10.65,0.303028762740997,0.249393973912828,346.410922702481,0.287312655161268,0.350329845725872,0.232468447541939,0.288322968471873
"7196",1.92,10.65,0.287673279428446,0.259617667873465,347.369701100214,0.270103620690654,0.337778748048916,0.241356012743477,0.304836552772329
"7197",2,10.65,0.27419369045491,0.268457890767186,348.52412672089,0.254880240641451,0.326822435219029,0.248991813347777,0.319985705975696
"7198",2.08,10.65,0.262228892023509,0.276174802350646,349.807112729992,0.241282175496942,0.317128039595625,0.25562403658329,0.333993607566772
"7199",2.16,10.65,0.251510824046585,0.282963741719335,351.173235903133,0.229039298599224,0.308454156880433,0.261436511877821,0.347028175469712
"7200",2.24,10.65,0.241835085339728,0.288975204580865,352.590962865149,0.217943418599664,0.300620639210052,0.266569040529224,0.359219633474266
"7201",2.32,10.65,0.233042323394719,0.294327600338441,354.037987778143,0.20783039331309,0.29348980837521,0.271130279621149,0.370671514789842
"7202",2.4,10.65,0.225005971922829,0.299115734579552,355.498314825578,0.198568342537476,0.286954295962877,0.275206236209371,0.381467853027175
"7203",2.48,10.65,0.217623897313874,0.303416641940356,356.960366665933,0.190049606354494,0.280928902832901,0.278866055430041,0.391678052703052
"7204",2.56,10.65,0.21081254720206,0.307293712855044,358.415720018266,0.182185096450743,0.275344993818449,0.282166076765463,0.40136029183036
"7205",2.64,10.65,0.20450274833074,0.31079968318222,359.858240938481,0.174900224477872,0.270146537311184,0.285152745024745,0.410563960115098
"7206",2.72,10.65,0.198636626867793,0.313978846484787,361.283479232436,0.168131903501107,0.265287249181899,0.287864743677865,0.419331448578683
"7207",2.8,10.65,0.193165311404002,0.316868721205846,362.688236739308,0.161826298412823,0.260728496370131,0.290334586861591,0.42769949027719
"7208",2.88,10.65,0.188047183871611,0.319501326611172,364.070253977002,0.155937102696156,0.256437721945643,0.292589827311871,0.435700182623946
"7209",2.96,10.65,0.183246541815768,0.321904172786719,365.427982966749,0.15042421032014,0.252387261036401,0.294653983878947,0.443361777421753
"7210",3.04,10.65,0.178732543513409,0.324101040842329,366.760412835441,0.145252661361707,0.248553416165484,0.296547267317849,0.450709307329396
"7211",3.12,10.65,0.174478387253299,0.326112600563644,368.066945806286,0.140391814409106,0.24491575118824,0.298287148661491,0.45776507793509
"7212",3.2,10.65,0.170460645333106,0.327956909355939,369.347295908404,0.135814670197248,0.241456521756033,0.299888815807768,0.464549072099308
"7213",3.28,10.65,0.166658738255378,0.329649814319814,370.601418044426,0.131497332143917,0.238160234970092,0.301365537280358,0.471079272878874
"7214",3.36,10.65,0.163054499903935,0.3312052823771,371.829449149327,0.127418557216431,0.235013286478417,0.302728959576894,0.477371933656005
"7215",3.44,10.65,0.159631823471025,0.332635671550521,373.031664077199,0.123559386888517,0.232003668929472,0.303989349512419,0.483441800879683
"7216",3.52,10.65,0.156376371193111,0.333951955993116,374.208441967932,0.119902841535272,0.229120736514725,0.305155793513661,0.489302300174149
"7217",3.6,10.65,0.153275330192509,0.33516391417017,375.360238543448,0.116433661697533,0.226355007455153,0.306236363632155,0.494965694710307
"7218",3.68,10.65,0.150317211801482,0.336280286793614,376.487565815089,0.113138092791902,0.223698005072453,0.30723825540373,0.500443218706522
"7219",3.76,10.65,0.14749167763394,0.33730890957336,377.590975172182,0.110003698461749,0.221142118195774,0.308167903974071,0.505745191498147
"7220",3.84,10.65,0.144789397770183,0.338256826631299,378.671045023506,0.107019205508919,0.218680491512862,0.309031081743962,0.510881115913768
"7221",3.92,10.65,0.142201928165911,0.339130387898559,379.728369482876,0.104174369068722,0.21630693062662,0.309832982069714,0.515859765297735
"7222",4,10.65,0.139721603672973,0.339935330031184,380.76355208245,0.101459855538221,0.214015817671495,0.310578289028152,0.520689254199607
"7223",4.08,10.65,0.13734144860059,0.340676848545203,381.777198299942,0.0988671424382272,0.211802043435052,0.311271238703563,0.525377105077205
"7224",4.16,10.65,0.135055101382109,0.341359659648167,382.769911184307,0.096388432971067,0.209660951612828,0.311915671154547,0.52993030512468
"7225",4.24,10.65,0.132856743174606,0.341988052258742,383.742287472161,0.0940165771401587,0.20758828170094,0.312515075213997,0.534355354754874
"7226",4.32,10.65,0.13074104387297,0.342565935551021,384.694914982844,0.0917450083632672,0.205580131657056,0.313072627553635,0.538658312994864
"7227",4.4,10.65,0.128703107999567,0.343096878598939,385.628370094701,0.0895676828774833,0.20363291507049,0.313591226557612,0.54284483589101
"7228",4.48,10.65,0.126738431712096,0.343584146039546,386.543216482799,0.0874790294949857,0.201743330306444,0.314073521768233,0.546920211384451
"7229",4.56,10.65,0.124842863465497,0.344030729205863,387.44000378867,0.0854739040246854,0.199908331239047,0.314521939825963,0.550889390561789
"7230",4.64,10.65,0.123012568887271,0.344439373294206,388.31926675399,0.0835475486173561,0.198125100807376,0.314938707146374,0.554757015264688
"7231",4.72,10.65,0.121244001011204,0.344812601689322,389.18152479784,0.0816955565131859,0.196391029660803,0.315325869891521,0.558527443180705
"7232",4.8,10.65,0.119533873546985,0.345152737440632,390.027281724092,0.0799138403781665,0.194703696783792,0.315685311626498,0.562204770418665
"7233",4.88,10.65,0.117879136715793,0.345461922002567,390.857025830261,0.078198603813763,0.193060851647071,0.316018768778743,0.565792851318992
"7234",4.96,10.65,0.116276955204584,0.345742132322156,391.671229238561,0.0765463153596038,0.19146039765016,0.316327844826155,0.56929531756611
"7235",5.04,10.65,0.114724690558223,0.345995195762622,392.470348969866,0.0749536868031633,0.189900380405076,0.316614022191258,0.572715593948848
"7236",5.12,10.65,0.11321988297315,0.346222803711151,393.254826284696,0.0734176517933761,0.18837897367378,0.316878673630746,0.576056914323367
"7237",5.2,10.65,0.111760237049569,0.346426523453962,394.025087750997,0.0719353482009898,0.186894469839584,0.317123071679446,0.579322334566828
"7238",5.28,10.65,0.110343607364971,0.346607809035142,394.781545085938,0.0705041009574716,0.185445268954816,0.317348397655592,0.582514745559842
"7239",5.36,10.65,0.108967986439797,0.346768011046099,395.524595572023,0.0691214072359975,0.184029870342483,0.317555749544623,0.585636884710089
"7240",5.44,10.65,0.107631493814244,0.346908385148962,396.254622869123,0.067784923061182,0.182646864884676,0.317746148854199,0.588691345852881
"7241",5.52,10.65,0.106332365575559,0.347030100386909,396.971996581546,0.0664924505676287,0.181294927250523,0.317920547460024,0.591680590033327
"7242",5.6,10.65,0.105068945777202,0.347134245621669,397.677073936338,0.0652419273601285,0.179972810064452,0.318079832657886,0.594606952530128
"7243",5.68,10.65,0.103839677773189,0.347221836561747,398.370199151044,0.0640314158786324,0.17867933747465,0.318224832962406,0.597472652497032
"7244",5.76,10.65,0.102643096959216,0.34729382146731,399.051704191464,0.0628590943259521,0.177413400144516,0.318356322644378,0.60027980001597
"7245",5.84,10.65,0.10147782388426,0.34735108620617,399.721909495402,0.0617232482206891,0.176173950240301,0.318475025809613,0.603030402455171
"7246",5.92,10.65,0.100342558097947,0.347394459386653,400.381123996111,0.0606222626229479,0.174959997154258,0.318581620527698,0.605726371519896
"7247",6,10.65,0.0992360724063476,0.347424716508355,401.02964581687,0.0595546150719771,0.173770603310155,0.318676742176705,0.608369528625708
"7248",6.08,10.65,0.098157207756775,0.347442584087362,401.667762542646,0.0585188691181742,0.172604880603266,0.318760986745173,0.610961610598078
"7249",6.16,10.65,0.0971048684116015,0.347448743157663,402.295751766838,0.0575136683609067,0.171461986869371,0.318834913656193,0.613504274415565
"7250",6.24,10.65,0.096078017776317,0.34744383287534,402.913881216939,0.0565377310380851,0.170341123117341,0.31889904862589,0.615999102416619
"7251",6.32,10.65,0.0950756741801837,0.347428453221829,403.522409460402,0.0555898449414068,0.16924153026715,0.318953885871876,0.618447605958354
"7252",6.4,10.65,0.0940969073802034,0.347403168056076,404.121586021278,0.0546688628440333,0.168162486856713,0.318999890527087,0.62085122995765
"7253",6.48,10.65,0.0931408351128398,0.347368507552547,404.711651854167,0.0537736982237013,0.167103306501974,0.319037500604474,0.623211356397692
"7254",6.56,10.65,0.0922066200148498,0.347324970592043,405.292839648799,0.0529033213430679,0.166063335737617,0.319067128904704,0.625529307897799
"7255",6.64,10.65,0.0912934667062961,0.347273026895536,405.865374161667,0.0520567555952405,0.165041951888238,0.319089164735698,0.627806350933797
"7256",6.72,10.65,0.0904006192467131,0.347213119074574,406.429472515346,0.0512330742004909,0.164038561362426,0.319103975527164,0.630043698967522
"7257",6.8,10.65,0.0895273586215717,0.347145664408746,406.985344531976,0.0504313970710725,0.1630525977912,0.31911190826676,0.63224251519646
"7258",6.88,10.65,0.0886730003418242,0.347071056476715,407.533193010352,0.0496508878626945,0.162083520175115,0.319113290839791,0.63440391514652
"7259",6.96,10.65,0.087836892638514,0.346989666867654,408.073213994165,0.0488907514566712,0.16113081189829,0.319108433322768,0.636528969356859
"7260",7.04,10.65,0.0870184142626498,0.34690184649094,408.605597045301,0.0481502313537486,0.160193978892337,0.319097629095302,0.638618705539145
"7261",7.12,10.65,0.0862169727896398,0.34680792696303,409.130525499453,0.0474286074312116,0.159272548537445,0.319081155920308,0.640674110829226
"7262",7.2,10.65,0.0854320029774917,0.346708221848079,409.648176726216,0.04672519382463,0.158366068524805,0.319059276925028,0.642696133833735
"7263",7.28,10.65,0.0846629650498356,0.346603027750341,410.158722323344,0.0460393368527825,0.157474105463268,0.319032241517896,0.644685686518504
"7264",7.36,10.65,0.0839093434217938,0.346492625422055,410.662328398484,0.0453704132630734,0.156596244149884,0.319000286223726,0.646643646035651
"7265",7.44,10.65,0.0831706452243612,0.346377280719308,411.159155736229,0.044717828435015,0.155732086383725,0.318963635483215,0.648570856422059
"7266",7.52,10.65,0.0824463990909061,0.346257245526016,411.6493600225,0.0440810147958884,0.154881250143267,0.318922502377901,0.650468130198167
"7267",7.6,10.65,0.0817361539680596,0.346132758591811,412.133092048103,0.0434594303115708,0.154043368717782,0.318877089302898,0.652336249854589
"7268",7.68,10.65,0.081039478009072,0.346004046334387,412.610497875006,0.0428525570742404,0.153218089903665,0.31882758861211,0.654175969301769
"7269",7.76,10.65,0.0803559575546957,0.34587132354539,413.081719062455,0.0422598999996343,0.152405075276248,0.318774183177503,0.655988015138156
"7270",7.84,10.65,0.0796851961535837,0.345734794116914,413.546892770605,0.0416809855782957,0.151603999466324,0.318717046980235,0.657773088012068
"7271",7.92,10.65,0.0790268136780896,0.345594651652456,414.006151974523,0.0411153607396511,0.150814549535442,0.318656345592079,0.659531863743532
"7272",8,10.65,0.0783804454581009,0.345451080028845,414.459625651671,0.0405625917668982,0.150036424322422,0.318592236629512,0.661264994386301
"7273",0,10.8,0.658551110599581,1.01302767243732e-34,409.193863252893,0.658551110599581,-0.00299497189680444,2.97573573494747e-34,-4.60706748618595e-37
"7274",0.08,10.8,0.658551110599581,1.56296032923718e-34,409.193863252893,0.658551110599581,0.134225808958756,3.96302567289363e-34,3.1856238822724e-35
"7275",0.16,10.8,0.658551110599581,-3.28087930040705e-32,409.193863252893,0.658551110599581,0.139777815960406,-8.26561527941226e-32,-6.96368339008755e-33
"7276",0.24,10.8,0.658551110599589,3.20660493622907e-28,409.193863252892,0.658551110599589,0.169787164867871,7.79667076946776e-28,8.2672453543956e-29
"7277",0.32,10.8,0.658551110599126,-1.40818911966423e-24,409.193863252855,0.658551110599126,0.234489936172807,-3.15708434362289e-24,-5.01413134796625e-25
"7278",0.4,10.8,0.65855111060815,1.4873444596833e-21,409.193863254607,0.65855111060815,0.280060035474682,3.13604393163646e-21,6.32518471887944e-22
"7279",0.48,10.8,0.658551110184797,-9.51733522951183e-18,409.193863184023,0.658551110184797,0.356196167708376,-1.79449899435314e-17,-5.14772245178775e-18
"7280",0.56,10.8,0.658551108143105,-1.37125612292346e-16,409.193862953021,0.658551108143105,0.381738584913465,-2.48293308668887e-16,-7.94868257673598e-17
"7281",0.64,10.8,0.658551112907283,7.84421836504998e-17,409.193862862102,0.658551112907283,0.227926432766146,1.77371017572563e-16,2.71490651939153e-17
"7282",0.72,10.8,0.658551101784833,-9.42242417696846e-17,409.193862238986,0.658551101784833,-0.18154613094008,-3.26052562728077e-16,2.59752758558711e-17
"7283",0.8,10.8,0.658551107740042,9.44535289027807e-16,409.193860997688,0.658551107740042,0.652939838350389,9.60057500623484e-16,9.36487254649797e-16
"7284",0.88,10.8,0.658551084510361,-1.95113804478203e-15,409.193865454385,0.658551084510361,0.597986874751977,-2.2972194890364e-15,-1.77169997749891e-15
"7285",0.96,10.8,0.658551139791408,9.59907454794319e-16,409.193862427372,0.658551139791408,0.31305268439751,1.93119944490353e-15,4.56307167871163e-16
"7286",1.04,10.8,0.658551105156194,2.63840557175658e-14,409.193862656593,0.658551105156194,0.650073546737988,2.70391240953891e-14,2.60444125647359e-14
"7287",1.12,10.8,0.658552116583032,3.26101667849324e-10,409.193520264949,0.658552116579916,0.66810858867072,3.16974706934047e-10,3.30833839241802e-10
"7288",1.2,10.8,0.658541925204047,6.34282022544128e-06,409.189962219008,0.658541803121963,0.677789090551736,5.98529079895843e-06,6.52820145171917e-06
"7289",1.28,10.8,0.619548106678568,0.0285632142772118,394.28184171022,0.618817298475515,0.644402941462347,0.0266971860507364,0.0297091042639632
"7290",1.36,10.8,0.505116937299013,0.108396886184756,362.975897285609,0.50231621068901,0.528153914229952,0.103350973817509,0.113340566315097
"7291",1.44,10.8,0.443300864812741,0.15086552218009,352.742864517618,0.438646765490576,0.469496089145912,0.143766613725132,0.15978036199056
"7292",1.52,10.8,0.400699675568461,0.180162185801632,348.289754538905,0.394047016876325,0.430972960367383,0.171061404543183,0.193773629716658
"7293",1.6,10.8,0.368421602798386,0.202339785398893,346.371230668531,0.359705160331206,0.402783403445858,0.191331240141906,0.221211532647476
"7294",1.68,10.8,0.342620886612355,0.21998859036324,345.788854481754,0.331848740462737,0.380815580660364,0.207206929474021,0.244512480269821
"7295",1.76,10.8,0.321268919725734,0.234482200815623,345.985270941367,0.308496128522124,0.362968455885061,0.220076202187007,0.264917136818697
"7296",1.84,10.8,0.303160054163535,0.246646242655602,346.663517347669,0.288469300603062,0.348031341371654,0.23076406704393,0.283152814814456
"7297",1.92,10.8,0.287517705349241,0.257019685486746,347.650507881885,0.271006700181913,0.335246935851253,0.239801921755278,0.299686107706729
"7298",2,10.8,0.273811709148304,0.265975557383382,348.838784061645,0.255585180059105,0.324112263030594,0.247552349485271,0.314836571753986
"7299",2.08,10.8,0.261663831576864,0.273783518717677,350.158481423509,0.241828460195741,0.314277566971875,0.254273742242699,0.328834205404177
"7300",2.16,10.8,0.250794746618375,0.280645165312151,351.56258419214,0.229455994971075,0.305490626187919,0.260156608812575,0.341851129036128
"7301",2.24,10.8,0.240992350637644,0.286715284202776,353.018620153322,0.218252508386405,0.297564088564169,0.265345299419256,0.354020250001616
"7302",2.32,10.8,0.232091853569255,0.292115328347441,354.50372154813,0.208048880916685,0.290355320597844,0.269951672601863,0.365446862996234
"7303",2.4,10.8,0.223962745675162,0.296942323358957,356.001555826107,0.198709638097812,0.283753451629313,0.274064051675022,0.376216182445544
"7304",2.48,10.8,0.216499966591968,0.301274962779302,357.500346347908,0.190124462395055,0.277670748862392,0.277753297985569,0.386398417723919
"7305",2.56,10.8,0.209617746666476,0.305177901557631,358.991558035753,0.182202259094034,0.272036704617493,0.281077048426675,0.396052299874745
"7306",2.64,10.8,0.203245205913712,0.308704858009879,360.4689989828,0.174866899800647,0.266793882407952,0.284082746791373,0.405227602867138
"7307",2.72,10.8,0.197323134991874,0.311900900280113,361.928196950782,0.168054095773743,0.261894925318785,0.286809857528485,0.41396698359311
"7308",2.8,10.8,0.191801601966425,0.31480416640331,363.365953869695,0.161709059780634,0.257300368274431,0.289291514338909,0.422307358851339
"7309",2.88,10.8,0.186638139680974,0.317447177159145,364.780025680736,0.155784724591308,0.252977005101646,0.291555766962615,0.430280950576141
"7310",2.96,10.8,0.181796353523048,0.319857853948301,366.168887002267,0.150240365038556,0.24889665280816,0.293626538772625,0.437916095011446
"7311",3.04,10.8,0.177244835725509,0.32206031726532,367.531556810178,0.145040515929263,0.245035200371295,0.295524371587476,0.445237877028836
"7312",3.12,10.8,0.172956316562904,0.324075520748619,368.867469211937,0.14015411846779,0.241371877894176,0.297267010980915,0.452268633936695
"7313",3.2,10.8,0.168906977430189,0.325921760180548,370.17637229895,0.135553825395429,0.237888668016195,0.298869873802652,0.459028363342123
"7314",3.28,10.8,0.165075909612046,0.327615084996587,371.458254755224,0.131215447340444,0.234569852623567,0.300346421523375,0.465535052240589
"7315",3.36,10.8,0.161444669358286,0.329169634885658,372.713287258374,0.127117494556767,0.231401642192203,0.301708464031465,0.471804949492065
"7316",3.44,10.8,0.157996912161895,0.330597916015267,373.941777668289,0.123240797639656,0.228371873301468,0.302966407498909,0.477852790645719
"7317",3.52,10.8,0.154718097132544,0.331911030615722,375.144137094367,0.119568196867435,0.225469769948338,0.304129457909133,0.483691986284786
"7318",3.6,10.8,0.151595236238822,0.333118868630511,376.320851623618,0.116084277549155,0.22268574037129,0.305205790677018,0.489334782102044
"7319",3.68,10.8,0.148616688147432,0.334230267666712,377.472462568916,0.112775150113396,0.220011213095508,0.30620269083835,0.494792392154787
"7320",3.76,10.8,0.145771982918556,0.335253148694675,378.599549341034,0.109628261794562,0.217438497924248,0.307126671534957,0.500075114689721
"7321",3.84,10.8,0.143051674693361,0.336194631059435,379.702716444016,0.106632236901637,0.214960670573991,0.307983573722585,0.505192431272291
"7322",3.92,10.8,0.140447216989802,0.337061130473155,380.782583555554,0.103776740380048,0.212571476095428,0.308778650572915,0.510153092205982
"7323",4,10.8,0.137950855428281,0.337858442672489,381.839777852482,0.101052359820148,0.210265245892382,0.309516639309121,0.51496519035564
"7324",4.08,10.8,0.135555534626326,0.338591815645391,382.874927149395,0.0984505025264369,0.208036825601503,0.310201823118805,0.519636226552394
"7325",4.16,10.8,0.133254821515549,0.339266012096527,383.888655838571,0.095963308955154,0.205881518356528,0.310838083772696,0.524173166139784
"7326",4.24,10.8,0.131042835763686,0.339885363311558,384.881580891475,0.0935835747747559,0.20379503143755,0.311428947419001,0.528582489058415
"7327",4.32,10.8,0.12891418898084,0.340453815647811,385.854309040096,0.0913046825663031,0.201773429532683,0.311977624051882,0.532870233477221
